# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Off_Diagonal_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  40.409093 113.815454
> 26 156
1.83654e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -2.272727e+01 -1.252922e+01  1.304282e+00
2.96483e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.830962e+01  1.195540e+01  1.097726e+00
2.96483e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -2.000760e+01 -9.249589e+00  1.097726e+00
4.78630e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.653229e+01  1.034344e+01  9.682845e-01
4.78630e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.744838e+01 -8.086027e+00  9.682845e-01
7.72681e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.485140e+01  9.009778e+00  8.374739e-01
7.72681e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.434629e+01 -7.417725e+00  8.374739e-01
1.24738e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.252512e+01  8.771481e+00  7.288025e-01
1.24738e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.226322e+01 -6.532152e+00  7.288025e-01
2.01372e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.004903e+01  8.233930e+00  6.081955e-01
2.01372e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -9.855732e+00 -5.707330e+00  6.081955e-01
3.25087e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  8.009284e+00  6.971159e+00  4.926231e-01
3.25087e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -7.561654e+00 -5.137793e+00  4.926231e-01
5.24807e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  6.970611e+00  5.858666e+00  9.343059e-01
5.24807e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -6.573701e+00 -4.048732e+00  8.708536e-01
8.47227e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  7.724028e+00  4.687036e+00  3.353744e+00
8.47227e+00 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -5.815611e+00 -3.819031e+00  3.191289e+00
1.36773e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  5.229683e+00  2.704406e+00  3.856305e+00
1.36773e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -3.724690e+00 -3.233044e+00  3.432279e+00
2.20800e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  2.418437e+00  2.361546e+00  1.136162e+00
2.20800e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -2.173349e+00 -2.410478e+00  6.925146e-01
3.56451e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.336278e+00  1.668846e+00  5.738646e-01
3.56451e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.514385e+00 -2.208832e+00  9.269362e-01
5.75440e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  9.857291e-01  1.311720e+00  2.485083e-01
5.75440e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.257200e+00 -1.566249e+00  2.472562e-01
9.28966e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  6.182900e-01  9.933644e-01  9.797847e-02
9.28966e+01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -8.425920e-01 -1.147896e+00  1.001454e-01
3.98107e-03 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.843956e+02  1.942751e+02  1.203613e+01
